@relation PC3

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DECISION_DENSITY numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {FALSE,TRUE}

@data
5,1,0,5,0,6,10,9,12,21,84,0.13,7.5,630,0.03,35,3,2,2,4,2,2,0.4,2,2,1,0.29,2,8,1,0,11.2,0.5,1,8,7,0,FALSE
21,1,0,21,0,29,17,74,86,160,883.77,0.05,21.69,19168.66,0.29,1064.93,13,12,3,24,12,7,0.33,2,6,0.86,0.3,0,32,1,0,40.75,0.14,6,27,23,0,FALSE
30,2,4,28,2,17,14,69,82,151,748.08,0.04,28.41,21254.38,0.25,1180.8,21,20,1,40,20,11,0.37,2,3,0.27,0.3,1,47,6,0.5,26.33,0.55,10,38,37,17.65,FALSE
10,4,0,10,0,12,14,66,29,95,446.54,0.03,38.5,17191.86,0.15,955.1,7,6,1,12,6,4,0.4,2,1,0.25,0.27,3,17,1,0,11.6,0.25,3,15,15,0,FALSE
18,9,1,18,0,28,10,45,53,98,514.29,0.12,8.03,4132.74,0.17,229.6,3,2,3,4,2,2,0.11,2,2,1,0.03,0,8,1,0,64,0.5,1,8,67,5.26,FALSE
24,1,0,21,3,11,18,44,58,102,495.51,0.03,36,17838.51,0.17,991.03,9,4,0,8,4,6,0.25,2,1,0.17,0.23,2,18,1,0,13.76,0.17,2,14,26,12.5,FALSE
11,8,0,10,1,15,11,19,21,40,188.02,0.14,6.97,1309.86,0.06,72.77,3,2,2,4,2,2,0.18,2,2,1,0.1,4,7,1,0,26.99,0.5,1,7,20,9.09,FALSE
6,1,0,6,0,11,14,24,46,70,325.07,0.07,15.27,4964.7,0.11,275.82,3,2,0,4,2,2,0.33,2,1,0.5,0.25,2,6,1,0,21.28,0.5,1,6,8,0,FALSE
36,4,5,36,0,32,19,91,102,193,1094.78,0.04,27.02,29576.11,0.36,1643.12,29,28,4,56,28,15,0.42,2,8,0.53,0.33,2,61,1,0,40.52,0.07,14,48,46,12.2,FALSE
18,3,0,18,0,16,12,25,32,57,274.02,0.11,9.38,2568.93,0.09,142.72,9,8,2,16,8,5,0.28,2,2,0.4,0.23,3,19,1,0,29.23,0.2,4,16,22,0,FALSE
28,20,8,25,3,27,19,72,76,148,817.49,0.04,25.33,20709.67,0.27,1150.54,7,6,3,12,6,4,0.14,2,2,0.5,0.07,1,19,1,0,32.27,0.25,3,17,57,30.56,FALSE
28,8,9,26,2,18,20,62,73,135,708.47,0.03,34.44,24402.86,0.24,1355.71,13,10,2,22,11,7,0.25,2.2,2,0.29,0.15,2,26,3,0.33,20.57,0.43,6,21,46,29.73,FALSE
7,1,2,7,0,7,7,10,10,20,76.15,0.2,5,380.74,0.03,21.15,3,2,2,4,2,2,0.29,2,2,1,0.18,0,8,1,0,15.23,0.5,1,8,11,22.22,FALSE
23,4,1,19,4,25,17,50,55,105,566.19,0.06,17,9625.29,0.19,534.74,7,6,2,12,6,4,0.17,2,2,0.5,0.14,1,20,1,0,33.31,0.25,3,18,29,20.83,FALSE
14,0,0,14,0,8,11,27,30,57,242.13,0.05,18.56,4494.57,0.08,249.7,7,6,0,12,6,4,0.29,2,1,0.25,0.27,2,13,1,0,13.04,0.25,3,11,15,0,FALSE
14,2,0,14,0,10,10,30,33,63,272.28,0.07,15,4084.22,0.09,226.9,3,2,1,4,2,2,0.14,2,2,1,0.12,6,9,1,0,18.15,0.5,1,9,17,0,FALSE
63,15,46,55,8,51,21,179,210,389,2400.1,0.03,36.85,88450.77,0.8,4913.93,45,12,8,56,84,23,0.37,4.67,7,0.3,0.18,2,64,19,0.82,65.12,0.83,22,43,125,49.54,TRUE
11,0,1,11,0,8,13,33,36,69,303.07,0.04,26.81,8126.06,0.1,451.45,13,12,1,28,14,7,0.64,2.33,3,0.43,0.54,1,25,1,0,11.3,0.14,8,20,13,8.33,FALSE
16,5,0,14,2,21,12,29,38,67,337.97,0.12,8.29,2800.36,0.11,155.58,5,4,2,8,4,3,0.19,2,2,0.67,0.14,2,11,1,0,40.79,0.33,2,10,22,12.5,FALSE
10,1,0,10,0,13,14,22,23,45,213.97,0.08,11.85,2534.72,0.07,140.82,7,4,3,10,5,4,0.4,2.5,3,0.75,0.33,3,16,3,0.67,18.06,0.75,3,14,12,0,FALSE
9,1,0,9,0,12,15,17,26,43,204.46,0.09,10.63,2172.39,0.07,120.69,3,2,1,4,2,2,0.22,2,2,1,0.18,4,6,1,0,19.24,0.5,1,6,11,0,FALSE
6,7,6,5,1,8,7,9,12,21,82.04,0.25,3.94,323.05,0.03,17.95,3,2,1,4,2,2,0.33,2,2,1,0.1,1,6,1,0,20.84,0.5,1,6,20,58.33,FALSE
118,26,6,117,1,81,33,143,225,368,2514.5,0.03,29.13,73246.56,0.84,4069.25,34,16,19,32,16,25,0.21,2,25,1,0.17,1,74,8,0.29,86.32,0.32,8,51,151,5.65,TRUE
14,13,0,10,4,19,14,26,35,61,307.71,0.1,9.58,2947.52,0.1,163.75,5,4,2,8,4,3,0.21,2,1,0.33,0.11,2,12,1,0,32.11,0.33,2,11,28,28.57,FALSE
10,4,0,10,0,11,13,19,26,45,206.32,0.09,11.23,2316.45,0.07,128.69,5,2,1,6,3,3,0.3,3,1,0.33,0.2,2,9,1,0,18.38,0.33,2,8,15,0,TRUE
21,3,3,21,0,16,15,25,37,62,307.16,0.09,11.72,3599.53,0.1,199.97,5,4,3,8,4,3,0.14,2,3,1,0.11,1,14,1,0,26.21,0.33,2,13,27,12.5,FALSE
25,3,3,21,4,27,17,43,52,95,518.65,0.07,13.54,7020.93,0.17,390.05,7,6,2,12,6,4,0.16,2,3,0.75,0.13,1,13,1,0,38.31,0.25,3,11,32,25,TRUE
103,1,1,99,4,62,50,284,392,676,4601.77,0.01,114.52,526977.11,1.53,29276.51,41,24,8,48,24,28,0.27,2,13,0.46,0.26,3,94,14,0.48,40.18,0.5,12,68,106,4.81,FALSE
15,7,6,15,0,18,10,23,29,52,249.98,0.16,6.39,1597.11,0.08,88.73,3,2,2,4,2,2,0.13,2,2,1,0.07,0,8,1,0,39.13,0.5,1,8,29,28.57,FALSE
13,3,0,13,0,15,21,39,49,88,454.95,0.04,27.3,12420.23,0.15,690.01,7,6,2,12,6,4,0.31,2,3,0.75,0.24,3,14,1,0,16.66,0.25,3,12,17,0,FALSE
3,0,0,3,0,4,7,5,8,13,44.97,0.23,4.38,196.76,0.01,10.93,3,2,0,6,3,2,0.67,3,1,0.5,0.5,0,5,1,0,10.28,0.5,2,5,4,0,FALSE
40,27,29,35,5,53,24,121,150,271,1698.3,0.04,27.4,46526.99,0.57,2584.83,15,12,9,28,14,8,0.2,2.33,7,0.88,0.08,1,41,1,0,61.99,0.13,8,35,97,49.28,TRUE
5,0,0,5,0,9,13,14,22,36,160.54,0.1,10.11,1623.23,0.05,90.18,5,4,2,8,4,3,0.6,2,3,1,0.5,2,10,1,0,15.88,0.33,2,9,6,0,FALSE
11,8,0,9,2,15,11,17,21,38,178.62,0.16,6.23,1113.38,0.06,61.85,3,2,2,4,2,2,0.18,2,2,1,0.1,1,7,1,0,28.66,0.5,1,7,20,18.18,FALSE
16,1,0,16,0,14,11,37,42,79,366.86,0.07,14.54,5332.64,0.12,296.26,9,8,0,16,8,5,0.31,2,1,0.2,0.28,1,19,1,0,25.24,0.2,4,16,18,0,FALSE
98,21,23,95,3,104,29,242,273,515,3633.47,0.03,33.74,122594.69,1.21,6810.82,25,22,14,46,23,13,0.13,2.09,9,0.69,0.09,2,71,4,0.25,107.69,0.31,12,60,143,21.49,FALSE
30,4,3,29,1,17,16,28,51,79,398.51,0.08,13.18,5250.92,0.13,291.72,13,2,3,6,3,9,0.3,3,4,0.44,0.14,3,22,3,0.25,30.24,0.33,2,15,64,12.12,FALSE
5,0,0,5,0,6,9,7,9,16,62.51,0.19,5.25,328.18,0.02,18.23,3,2,1,6,3,2,0.4,3,2,1,0.33,0,5,1,0,11.91,0.5,2,5,6,0,FALSE
18,3,0,16,2,20,19,22,30,52,274.84,0.1,10.45,2872.09,0.09,159.56,5,2,1,4,2,3,0.17,2,2,0.67,0.04,1,9,3,1,26.3,1,1,8,80,11.11,FALSE
39,2,0,37,2,32,23,58,79,137,792.05,0.05,20.84,16509.21,0.26,917.18,13,6,8,12,6,8,0.21,2,8,1,0.19,1,33,5,0.57,38,0.63,3,27,42,5.13,FALSE
19,1,0,19,0,8,21,77,84,161,782.13,0.01,101.06,79044.51,0.26,4391.36,15,8,0,22,11,8,0.42,2.75,1,0.13,0.38,1,25,6,0.71,7.74,0.75,7,19,21,0,FALSE
5,3,0,5,0,8,9,22,21,43,175.76,0.08,12.38,2175.04,0.06,120.84,5,4,0,8,4,3,0.6,2,1,0.33,0.33,3,11,1,0,14.2,0.33,2,10,9,0,FALSE
21,9,5,21,0,10,15,20,33,53,246.12,0.07,15,3691.87,0.08,205.1,9,6,3,14,7,5,0.24,2.33,4,0.8,0.14,0,18,3,0.5,16.41,0.6,4,15,36,19.23,FALSE
14,7,1,14,0,14,11,24,28,52,241.48,0.11,9.43,2276.82,0.08,126.49,3,2,2,4,2,2,0.14,2,1,0.5,0.09,0,8,1,0,25.61,0.5,1,8,23,6.67,FALSE
10,0,4,6,4,20,12,44,45,89,445,0.08,13.2,5874,0.15,326.33,3,2,1,4,2,2,0.2,2,1,0.5,0.13,1,7,1,0,33.71,0.5,1,7,15,57.14,FALSE
7,0,0,7,0,10,10,13,15,28,121.01,0.15,6.5,786.59,0.04,43.7,3,2,0,6,3,2,0.29,3,1,0.5,0.25,1,5,1,0,18.62,0.5,2,5,8,0,FALSE
7,1,0,7,0,5,7,8,11,19,68.11,0.18,5.6,381.44,0.02,21.19,5,2,1,6,3,3,0.43,3,2,0.67,0.33,1,9,3,1,12.16,1,2,8,9,0,FALSE
13,1,0,13,0,13,10,15,23,38,171.9,0.17,5.77,991.7,0.06,55.09,5,4,5,8,4,3,0.23,2,3,1,0.2,0,14,3,1,29.8,1,2,13,15,0,FALSE
9,1,0,9,0,14,7,28,29,57,250.36,0.14,7,1752.53,0.08,97.36,3,2,0,4,2,2,0.22,2,1,0.5,0.18,1,5,1,0,35.77,0.5,1,5,11,0,FALSE
21,1,0,21,0,12,13,30,40,70,325.07,0.06,16.25,5282.39,0.11,293.47,13,12,2,24,12,7,0.33,2,3,0.43,0.3,0,28,6,0.83,20,0.86,6,23,23,0,FALSE
11,1,0,11,0,9,14,14,20,34,153.8,0.09,10.89,1674.72,0.05,93.04,5,2,0,6,3,3,0.27,3,1,0.33,0.23,2,8,3,1,14.12,1,2,7,13,0,FALSE
5,0,0,5,0,9,8,11,11,22,89.92,0.2,4.89,439.63,0.03,24.42,3,2,1,4,2,2,0.4,2,1,0.5,0.33,1,6,1,0,18.39,0.5,1,6,6,0,FALSE
35,9,11,32,3,34,25,112,134,246,1447.13,0.02,41.18,59587.71,0.48,3310.43,19,18,2,36,18,10,0.29,2,4,0.4,0.18,3,41,1,0,35.14,0.1,9,33,56,30.43,FALSE
21,1,0,21,0,27,11,45,49,94,493.31,0.11,9.17,4521.96,0.16,251.22,7,6,4,12,6,4,0.19,2,2,0.5,0.17,3,24,1,0,53.82,0.25,3,22,23,0,FALSE
70,47,78,55,15,76,19,153,186,339,2227.18,0.05,19.13,42594.84,0.74,2366.38,21,14,8,34,17,11,0.16,2.43,6,0.55,0.06,0,46,9,0.8,116.45,0.82,10,37,196,62.84,FALSE
15,13,13,14,1,14,10,22,28,50,229.25,0.13,7.86,1801.24,0.08,100.07,7,6,4,12,6,4,0.27,2,4,1,0.1,2,14,1,0,29.18,0.25,3,12,42,50,TRUE
29,13,5,26,3,27,14,61,66,127,680.41,0.06,15.81,10760.54,0.23,597.81,11,10,3,20,10,6,0.21,2,3,0.5,0.13,0,25,1,0,43.02,0.17,5,21,48,23.53,FALSE
10,6,0,10,0,13,8,26,26,52,228.4,0.13,8,1827.2,0.08,101.51,3,2,3,4,2,2,0.2,2,2,1,0.12,1,9,1,0,28.55,0.5,1,9,17,0,FALSE
36,4,3,36,0,23,16,74,87,161,850.95,0.04,25.74,21902.71,0.28,1216.82,13,12,2,24,12,7,0.19,2,7,1,0.16,2,37,1,0,33.06,0.14,6,32,44,7.69,FALSE
5,1,0,5,0,7,8,10,10,20,78.14,0.18,5.71,446.5,0.03,24.81,3,2,2,4,2,2,0.4,2,2,1,0.29,0,8,1,0,13.67,0.5,1,8,7,0,FALSE
14,12,10,14,0,34,17,70,79,149,845.19,0.06,17.5,14790.85,0.28,821.71,3,2,1,4,2,2,0.14,2,2,1,0.05,3,9,1,0,48.3,0.5,1,9,37,41.67,TRUE
24,10,12,24,0,28,13,54,68,122,653.62,0.08,12.54,8193.61,0.22,455.2,5,4,6,8,4,3,0.13,2,3,1,0.06,1,14,1,0,52.14,0.33,2,13,47,33.33,FALSE
48,1,0,31,17,31,28,102,144,246,1447.13,0.02,46.06,66661.35,0.48,3703.41,19,16,0,34,17,10,0.21,2.13,1,0.1,0.2,3,40,8,0.78,31.42,0.8,9,32,50,35.42,FALSE
10,1,0,10,0,9,17,23,32,55,258.51,0.05,21.72,5615.72,0.09,311.98,7,6,1,12,6,4,0.4,2,3,0.75,0.33,0,16,1,0,11.9,0.25,3,14,12,0,FALSE
18,4,7,18,0,14,11,16,26,42,195.04,0.16,6.29,1225.98,0.07,68.11,7,6,2,12,6,4,0.22,2,2,0.5,0.13,3,13,4,1,31.03,1,3,11,30,28,FALSE
74,34,27,64,10,41,23,344,375,719,4314,0.01,96.49,416248.39,1.44,23124.91,39,22,3,60,30,20,0.27,2.73,5,0.25,0.15,3,70,18,0.89,44.71,0.9,19,52,136,36.63,FALSE
12,0,0,10,2,14,14,22,31,53,254.79,0.09,11,2802.69,0.08,155.7,5,2,3,6,3,3,0.25,3,3,1,0.23,1,10,3,1,23.16,1,2,9,13,16.67,FALSE
42,14,16,40,2,32,19,93,111,204,1157.17,0.04,27.61,31948.87,0.39,1774.94,11,10,1,20,10,6,0.14,2,3,0.5,0.08,0,28,1,0,41.91,0.17,5,24,73,31.03,FALSE
25,22,15,20,5,18,16,45,54,99,503.66,0.05,20,10073.18,0.17,559.62,9,8,4,16,8,5,0.2,2,5,1,0.08,1,22,1,0,25.18,0.2,4,19,63,50,FALSE
26,20,12,21,5,29,21,68,78,146,824,0.04,24.62,20287.52,0.27,1127.08,17,14,1,30,15,9,0.35,2.14,2,0.22,0.15,1,30,1,0,33.47,0.11,8,23,59,44.74,TRUE
66,25,11,64,2,71,20,230,244,474,3084.69,0.03,32.39,99926.73,1.03,5551.48,29,22,3,50,25,15,0.23,2.27,3,0.2,0.15,0,64,8,0.5,95.22,0.53,14,51,103,16.88,FALSE
21,0,0,19,2,20,16,32,38,70,361.89,0.08,12.8,4632.25,0.12,257.35,11,8,6,18,9,6,0.29,2.25,5,0.83,0.27,1,23,4,0.6,28.27,0.67,5,19,22,9.52,FALSE
30,20,14,24,6,36,16,73,86,159,906.37,0.06,16.21,14703.33,0.3,816.85,15,14,2,28,14,8,0.27,2,6,0.75,0.12,0,29,1,0,55.87,0.13,7,23,65,45.45,FALSE
18,12,0,16,2,18,18,75,83,158,816.85,0.03,37.5,30631.81,0.27,1701.77,5,4,1,8,4,3,0.17,2,1,0.33,0.1,2,14,1,0,21.78,0.33,2,13,31,11.11,TRUE
46,23,11,40,6,37,21,54,76,130,761.54,0.07,15.32,11670.05,0.25,648.34,18,8,8,22,11,10,0.22,2.75,7,0.7,0.12,0,36,7,0.67,49.69,0.7,7,28,81,29.82,FALSE
23,7,6,19,4,38,20,73,87,160,937.28,0.05,19.21,18005.58,0.31,1000.31,5,4,3,8,4,3,0.13,2,2,0.67,0.08,1,13,1,0,48.79,0.33,2,12,37,34.48,FALSE
5,3,0,5,0,4,9,5,10,15,55.51,0.18,5.63,312.22,0.02,17.35,3,2,0,4,2,2,0.4,2,1,0.5,0.22,2,5,1,0,9.87,0.5,1,5,9,0,FALSE
41,28,27,35,6,53,12,111,145,256,1541.73,0.08,12.57,19373.39,0.51,1076.3,15,14,11,28,14,8,0.2,2,8,1,0.08,0,38,1,0,122.69,0.13,7,32,97,48.53,TRUE
21,2,0,21,0,24,15,81,91,172,909.09,0.04,25.31,23011.32,0.3,1278.41,21,18,3,38,19,11,0.52,2.11,3,0.27,0.46,0,42,3,0.2,35.91,0.27,10,33,24,0,FALSE
37,28,15,34,3,42,14,53,81,134,778.19,0.11,8.83,6873.97,0.26,381.89,7,6,16,12,6,4,0.11,2,3,0.75,0.05,0,30,1,0,88.1,0.25,3,28,81,34.62,FALSE
10,1,0,10,0,15,15,22,29,51,250.25,0.09,11,2752.77,0.08,152.93,5,2,3,6,3,3,0.3,3,2,0.67,0.25,1,10,3,1,22.75,1,2,9,12,0,FALSE
5,3,0,5,0,10,7,16,17,33,134.89,0.18,5.6,755.36,0.04,41.96,5,4,1,8,4,3,0.6,2,3,1,0.33,0,9,1,0,24.09,0.33,2,8,9,0,FALSE
7,2,0,7,0,4,12,11,28,39,156,0.06,16.5,2574,0.05,143,11,8,0,18,9,6,0.86,2.25,1,0.17,0.6,2,18,5,0.8,9.45,0.83,5,14,10,0,FALSE
21,10,0,19,2,14,14,41,49,90,432.66,0.05,20.5,8869.57,0.14,492.75,9,6,3,14,7,5,0.24,2.33,3,0.6,0.16,3,17,3,0.5,21.11,0.6,4,14,32,9.52,FALSE
17,4,6,16,1,21,10,24,30,54,267.53,0.18,5.71,1528.72,0.09,84.93,3,2,3,4,2,2,0.12,2,2,1,0.07,0,7,1,0,46.82,0.5,1,7,28,30.43,FALSE
30,2,6,23,7,24,17,44,63,107,573.26,0.06,15.58,8933.27,0.19,496.29,11,4,0,14,8,6,0.2,3.5,1,0.17,0.15,7,16,4,0.6,36.79,0.67,5,12,39,36.11,FALSE
7,2,1,7,0,8,10,9,15,24,100.08,0.18,5.63,562.94,0.03,31.27,3,2,1,4,2,2,0.29,2,2,1,0.18,3,5,1,0,17.79,0.5,1,5,11,12.5,FALSE
142,12,6,136,6,118,34,430,522,952,6900.03,0.02,61.95,427450.82,2.3,23747.27,110,92,19,196,98,57,0.4,2.13,43,0.75,0.35,2,247,42,0.73,111.38,0.74,52,192,161,8.1,FALSE
190,15,50,190,0,121,20,644,665,1309,9345.67,0.02,53.22,497406.05,3.12,27633.67,15,10,5,24,12,8,0.04,2.4,1,0.13,0.03,4,57,1,0,175.59,0.13,7,51,256,20.83,FALSE
12,7,2,10,2,11,12,29,31,60,271.41,0.06,15.82,4293.27,0.09,238.52,5,4,1,8,4,3,0.25,2,2,0.67,0.14,0,9,1,0,17.16,0.33,2,8,22,28.57,FALSE
11,1,0,11,0,10,15,28,42,70,325.07,0.05,21,6826.47,0.11,379.25,15,10,1,24,12,8,0.73,2.4,2,0.25,0.62,1,26,7,0.86,15.48,0.88,7,20,13,0,FALSE
39,21,12,36,3,28,23,47,60,107,606.95,0.05,19.3,11716.29,0.2,650.91,17,8,2,20,10,10,0.26,2.5,3,0.3,0.14,5,31,3,0.22,31.44,0.3,6,23,73,29.41,FALSE
8,9,7,7,1,12,12,17,29,46,210.91,0.12,8.5,1792.72,0.07,99.6,3,2,2,4,2,2,0.25,2,2,1,0.08,1,7,1,0,24.81,0.5,1,7,25,53.33,FALSE
12,3,0,12,0,14,11,20,22,42,195.04,0.13,7.86,1532.47,0.07,85.14,5,4,4,8,4,3,0.25,2,3,1,0.19,0,12,1,0,24.82,0.33,2,11,16,0,FALSE
3,1,0,3,0,5,14,10,27,37,157.17,0.07,14,2200.43,0.05,122.25,3,2,1,4,2,2,0.67,2,2,1,0.4,0,6,1,0,11.23,0.5,1,6,5,0,FALSE
42,57,8,42,0,52,23,89,102,191,1189.7,0.05,19.68,23416.59,0.4,1300.92,15,6,8,18,9,8,0.19,3,3,0.38,0.04,1,44,5,0.57,60.44,0.63,6,38,211,16,FALSE
9,0,0,9,0,7,11,9,18,27,112.59,0.14,7.07,796.16,0.04,44.23,3,2,1,4,2,2,0.22,2,1,0.5,0.2,1,6,1,0,15.92,0.5,1,6,10,0,FALSE
4,5,0,4,0,6,8,10,10,20,76.15,0.15,6.67,507.65,0.03,28.2,3,2,0,4,2,2,0.5,2,1,0.5,0.2,0,6,1,0,11.42,0.5,1,6,10,0,FALSE
11,0,0,10,1,11,13,29,34,63,288.85,0.06,17.14,4949.88,0.1,274.99,9,8,0,16,8,5,0.45,2,1,0.2,0.42,2,17,3,0.5,16.86,0.6,4,14,12,9.09,FALSE
17,1,0,17,0,11,10,37,39,76,333.82,0.06,16.82,5614.18,0.11,311.9,3,2,0,4,2,2,0.12,2,1,0.5,0.11,4,6,1,0,19.85,0.5,1,6,19,0,FALSE
33,8,4,33,0,38,14,49,61,110,627.05,0.11,9.03,5659.94,0.21,314.44,11,8,2,18,9,6,0.18,2.25,4,0.67,0.13,2,23,5,0.8,69.47,0.83,5,19,46,10.81,FALSE
10,2,0,10,0,9,15,13,18,31,142.13,0.09,10.83,1539.78,0.05,85.54,5,4,0,8,4,3,0.3,2,1,0.33,0.23,1,9,1,0,13.12,0.33,2,8,13,0,FALSE
12,2,0,12,0,8,12,20,30,50,216.1,0.07,15,3241.45,0.07,180.08,7,6,2,12,6,4,0.33,2,1,0.25,0.27,2,15,1,0,14.41,0.25,3,13,15,0,FALSE
8,1,0,8,0,6,13,13,19,32,135.93,0.07,14.08,1914.4,0.05,106.36,5,4,2,8,4,3,0.38,2,2,0.67,0.3,2,11,3,1,9.65,1,2,10,10,0,FALSE
10,1,1,10,0,8,12,17,20,37,159.91,0.08,12.75,2038.87,0.05,113.27,5,4,1,8,4,3,0.3,2,2,0.67,0.23,1,9,1,0,12.54,0.33,2,8,13,9.09,FALSE
26,7,7,24,2,32,22,80,98,178,1024.36,0.04,27.5,28170.17,0.34,1565.01,7,6,3,12,6,4,0.15,2,4,1,0.1,1,15,1,0,37.25,0.25,3,13,41,27.27,TRUE
16,2,0,16,0,15,20,31,43,74,379.57,0.05,20.67,7844.38,0.13,435.8,13,6,1,14,7,8,0.5,2.33,2,0.25,0.42,1,23,3,0.29,18.37,0.38,4,17,19,0,FALSE
397,13,2,397,0,459,9,1129,787,1916,16995.62,0.09,11.07,188118.17,5.67,10451.01,7,6,0,12,6,4,0.01,2,1,0.25,0.01,0,19,1,0,1535.48,0.25,3,17,413,0.5,FALSE
8,3,0,8,0,10,7,24,26,50,204.37,0.12,8.4,1716.73,0.07,95.37,3,2,1,4,2,2,0.25,2,1,0.5,0.17,3,6,1,0,24.33,0.5,1,6,12,0,FALSE
102,28,35,97,5,97,21,174,215,389,2677.35,0.05,18.84,50427.99,0.89,2801.56,31,24,6,54,27,16,0.16,2.25,9,0.56,0.1,2,59,8,0.47,142.15,0.5,15,45,166,29.2,TRUE
195,12,58,195,0,135,11,456,463,919,6607.45,0.05,18.58,122751.71,2.2,6819.54,11,10,0,20,10,6,0.03,2,1,0.17,0.02,4,21,1,0,355.66,0.17,5,17,266,22.92,FALSE
60,8,16,57,3,61,22,162,213,375,2390.64,0.03,29.21,69838.03,0.8,3879.89,33,26,6,58,29,17,0.28,2.23,4,0.24,0.2,2,71,8,0.44,81.83,0.47,16,56,85,25,FALSE
13,2,0,12,1,13,10,22,28,50,226.18,0.12,8.46,1913.81,0.08,106.32,7,6,3,12,6,4,0.31,2,4,1,0.25,2,16,1,0,26.73,0.25,3,14,16,7.69,FALSE
106,77,43,83,23,70,27,199,232,431,2844.56,0.03,38.38,109170.24,0.95,6065.01,33,28,6,60,30,17,0.16,2.14,5,0.29,0.07,1,79,10,0.56,74.12,0.59,16,64,227,44.3,FALSE
10,0,0,10,0,9,6,9,14,23,89.86,0.33,3,269.58,0.03,14.98,3,2,2,4,2,2,0.2,2,2,1,0.18,0,8,1,0,29.95,0.5,1,8,11,0,FALSE
16,1,0,16,0,10,17,21,33,54,256.76,0.06,17.85,4583.24,0.09,254.62,7,6,2,12,6,4,0.25,2,2,0.5,0.22,1,16,1,0,14.38,0.25,3,14,18,0,FALSE
9,4,1,7,2,7,10,12,18,30,122.62,0.12,8.57,1051.06,0.04,58.39,5,4,0,8,4,3,0.33,2,1,0.33,0.2,2,9,3,1,14.31,1,2,8,15,30,FALSE
11,11,7,9,2,17,14,21,26,47,232.85,0.12,8.65,2013.44,0.08,111.86,5,2,2,6,3,3,0.27,3,2,0.67,0.1,1,9,3,1,26.93,1,2,8,30,50,FALSE
41,29,11,31,10,41,20,88,99,187,1109.05,0.05,21.46,23803.95,0.37,1322.44,21,18,2,38,19,11,0.27,2.11,3,0.27,0.13,0,42,1,0,51.67,0.09,10,33,82,40.38,FALSE
17,5,3,16,1,15,14,27,30,57,276.9,0.08,12.6,3489,0.09,193.83,7,4,1,10,5,4,0.24,2.5,2,0.5,0.15,1,15,1,0,21.98,0.25,3,13,26,20,FALSE
19,12,11,18,1,23,11,36,42,78,396.82,0.12,8.61,3416.12,0.13,189.78,5,4,11,8,4,3,0.16,2,3,1,0.07,1,19,1,0,46.1,0.33,2,18,43,40,FALSE
106,1,0,103,3,29,13,515,492,1007,5430.06,0.01,115.43,626797.86,1.81,34822.1,95,94,3,188,94,48,0.45,2,2,0.04,0.44,0,238,1,0,47.04,0.02,47,192,108,2.83,FALSE
8,4,2,8,0,6,8,7,14,21,79.95,0.21,4.67,373.12,0.03,20.73,3,2,0,4,2,2,0.25,2,1,0.5,0.13,1,6,1,0,17.13,0.5,1,6,15,20,FALSE
9,3,0,9,0,10,14,20,32,52,238.42,0.07,14,3337.85,0.08,185.44,5,2,3,6,3,3,0.33,3,3,1,0.23,0,10,1,0,17.03,0.33,2,9,13,0,FALSE
48,13,1,47,1,54,32,147,230,377,2422.7,0.02,43.56,105522.12,0.81,5862.34,9,8,4,16,8,5,0.1,2,3,0.6,0.08,2,21,1,0,55.62,0.2,4,18,63,4.08,FALSE
33,2,0,2,31,54,11,156,189,345,2077.71,0.06,15.89,33012.61,0.69,1834.03,59,58,0,116,58,30,0.91,2,1,0.03,0.83,1,117,1,0,130.77,0.03,29,89,36,93.94,FALSE
20,7,0,17,3,11,7,42,46,88,366.95,0.07,13.36,4903.83,0.12,272.44,5,4,1,8,4,3,0.15,2,1,0.33,0.11,2,11,1,0,27.46,0.33,2,10,28,15,FALSE
